"facturaId","productoId","cantidad"
"21859","4","1"
"21859","6","15"
"21860","6","10"
"21861","3","1"
"21861","4","1"
"21862","1","2"
"21863","4","1"
"21863","5","11"
"21864","1","12"
"21864","2","6"
"21865","3","1"
"21866","3","1"
"21867","2","2"
"21867","4","1"
"21867","6","15"
"21868","3","1"
"21868","4","1"
"21869","6","10"
"21870","1","2"
"21871","4","1"
"21871","5","11"
"21872","6","10"
"21873","1","2"
"21874","3","1"
"21875","3","1"
"21875","4","1"
"21876","4","1"
"21876","5","11"
"21877","2","2"
"21877","4","1"
"21877","6","15"
"21878","3","1"
"21879","1","12"
"21879","2","6"
"21880","2","2"
"21880","4","1"
"21880","6","15"
"21881","1","12"
"21881","2","6"
"21882","6","10"
"21883","3","1"
"21883","4","1"
"21884","4","1"
"21884","5","11"
"21885","1","2"
"21886","1","12"
"21886","2","6"
"21887","2","2"
"21887","4","1"
"21887","6","15"
"21888","3","1"
"21889","1","2"
"21890","6","10"
"21891","1","12"
"21891","2","6"
"21892","4","1"
"21892","5","11"
"21893","3","1"
"21893","4","1"
"21894","3","1"
"21894","4","1"
"21895","3","1"
"21896","6","10"
"21897","2","2"
"21897","4","1"
"21897","6","15"
"21898","4","1"
"21898","5","11"
"21899","4","1"
"21899","5","11"
"21900","1","2"
"21901","3","1"
"21902","1","12"
"21902","2","6"
"21903","6","10"
"21904","2","2"
"21904","4","1"
"21904","6","15"
"21905","3","1"
"21905","4","1"
"21906","1","2"
"21907","3","1"
"21908","1","12"
"21908","2","6"
"21909","6","10"
"21910","3","1"
"21910","4","1"
"21911","4","1"
"21911","5","11"
"21912","1","2"
"21913","4","1"
"21913","5","11"
"21914","2","2"
"21914","4","1"
"21914","6","15"
"21915","1","12"
"21915","2","6"
"21916","3","1"
"21917","6","10"
"21918","1","2"
"21919","3","1"
"21919","4","1"
"21920","2","2"
"21920","4","1"
"21920","6","15"
"21921","4","1"
"21921","5","11"
"21922","1","12"
"21922","2","6"
"21923","3","1"
"21924","3","1"
"21924","4","1"
"21925","4","1"
"21925","5","11"
"21926","2","2"
"21926","4","1"
"21926","6","15"
"21927","3","1"
"21928","6","10"
"21929","1","12"
"21929","2","6"
"21930","6","10"
"21931","1","2"
"21932","4","1"
"21932","5","11"
"21933","1","2"
"21934","1","12"
"21934","2","6"
"21935","3","1"
"21936","2","2"
"21936","4","1"
"21936","6","15"
"21937","3","1"
"21937","4","1"
"21938","3","1"
"21938","4","1"
"21939","6","10"
"21940","1","2"
"21941","4","1"
"21941","5","11"
"21942","1","12"
"21942","2","6"
"21943","3","1"
"21944","2","2"
"21944","4","1"
"21944","6","15"
"21945","6","10"
"21946","2","2"
"21946","4","1"
"21946","6","15"
"21947","1","2"
"21948","3","1"
"21948","4","1"
"21949","4","1"
"21949","5","11"
"21950","1","2"
"21951","3","1"
"21952","3","1"
"21952","4","1"
"21953","4","1"
"21953","5","11"
"21954","6","10"
"21955","2","2"
"21955","4","1"
"21955","6","15"
"21956","1","12"
"21956","2","6"
"21957","3","1"
"21958","6","10"
"21959","3","1"
"21959","4","1"
"21960","1","2"
"21961","2","2"
"21961","4","1"
"21961","6","15"
"21962","4","1"
"21962","5","11"
"21963","1","12"
"21963","2","6"
"21964","3","1"
"21965","6","10"
"21966","2","2"
"21966","4","1"
"21966","6","15"
"21967","1","12"
"21967","2","6"
"21968","1","12"
"21968","2","6"
"21969","3","1"
"21970","1","2"
"21971","2","2"
"21971","4","1"
"21971","6","15"
"21972","6","10"
"21973","3","1"
"21973","4","1"
"21974","4","1"
"21974","5","11"
"21975","3","1"
"21975","4","1"
"21976","1","2"
"21977","1","12"
"21977","2","6"
"21978","4","1"
"21978","5","11"
"21979","3","1"
"21980","3","1"
"21980","4","1"
"21981","2","2"
"21981","4","1"
"21981","6","15"
"21982","3","1"
"21983","3","1"
"21983","4","1"
"21984","4","1"
"21984","5","11"
"21985","6","10"
"21986","1","2"
"21987","1","12"
"21987","2","6"
"21988","2","2"
"21988","4","1"
"21988","6","15"
"21989","4","1"
"21989","5","11"
"21990","1","2"
"21991","3","1"
"21992","1","12"
"21992","2","6"
"21993","2","2"
"21993","4","1"
"21993","6","15"
"21994","3","1"
"21994","4","1"
"21995","6","10"
"21996","4","1"
"21996","5","11"
"21997","1","2"
"21998","6","10"
"21999","3","1"
"22000","3","1"
"22000","4","1"
"22001","6","10"
"22002","1","2"
"22003","4","1"
"22003","5","11"
"22004","1","12"
"22004","2","6"
"22005","1","12"
"22005","2","6"
"22006","2","2"
"22006","4","1"
"22006","6","15"
"22007","2","2"
"22007","4","1"
"22007","6","15"
"22008","3","1"
"22009","3","1"
"22009","4","1"
"22010","6","10"
"22011","1","2"
"22012","4","1"
"22012","5","11"
"22013","1","12"
"22013","2","6"
"22014","3","1"
"22015","2","2"
"22015","4","1"
"22015","6","15"
"22016","1","2"
"22017","3","1"
"22018","6","10"
"22019","6","10"
"22020","2","2"
"22020","4","1"
"22020","6","15"
"22021","3","1"
"22021","4","1"
"22022","1","12"
"22022","2","6"
"22023","4","1"
"22023","5","11"
"22024","3","1"
"22024","4","1"
"22025","3","1"
"22026","4","1"
"22026","5","11"
"22027","1","12"
"22027","2","6"
"22028","4","1"
"22028","5","11"
"22029","3","1"
"22030","6","10"
"22031","3","1"
"22031","4","1"
"22032","1","2"
"22033","2","2"
"22033","4","1"
"22033","6","15"
"22034","6","10"
"22035","1","12"
"22035","2","6"
"22036","1","2"
"22037","1","2"
"22038","2","2"
"22038","4","1"
"22038","6","15"
"22039","4","1"
"22039","5","11"
"22040","1","12"
"22040","2","6"
"22041","3","1"
"22041","4","1"
"22042","1","2"
"22043","2","2"
"22043","4","1"
"22043","6","15"
"22044","4","1"
"22044","5","11"
"22045","6","10"
"22046","3","1"
"22046","4","1"
"22047","3","1"
"22048","1","12"
"22048","2","6"
"22049","2","2"
"22049","4","1"
"22049","6","15"
"22050","6","10"
"22051","3","1"
"22051","4","1"
"22052","4","1"
"22052","5","11"
"22053","1","2"
"22054","4","1"
"22054","5","11"
"22055","1","12"
"22055","2","6"
"22056","2","2"
"22056","4","1"
"22056","6","15"
"22057","3","1"
"22058","1","2"
"22059","3","1"
"22060","6","10"
"22061","3","1"
"22062","3","1"
"22062","4","1"
"22063","1","12"
"22063","2","6"
"22064","2","2"
"22064","4","1"
"22064","6","15"
"22065","6","10"
"22066","1","2"
"22067","3","1"
"22067","4","1"
"22068","4","1"
"22068","5","11"
"22069","1","12"
"22069","2","6"
"22070","3","1"
"22071","2","2"
"22071","4","1"
"22071","6","15"
"22072","4","1"
"22072","5","11"
"22073","6","10"
"22074","3","1"
"22074","4","1"
"22075","4","1"
"22075","5","11"
"22076","1","2"
"22077","6","10"
"22078","2","2"
"22078","4","1"
"22078","6","15"
"22079","1","12"
"22079","2","6"
"22080","4","1"
"22080","5","11"
"22081","1","2"
"22082","1","12"
"22082","2","6"
"22083","3","1"
"22084","6","10"
"22085","3","1"
"22085","4","1"
"22086","2","2"
"22086","4","1"
"22086","6","15"
"22087","3","1"
"22087","4","1"
"22088","1","2"
"22089","4","1"
"22089","5","11"
"22090","1","12"
"22090","2","6"
"22091","3","1"
"22092","3","1"
"22093","3","1"
"22093","4","1"
"22094","6","10"
"22095","2","2"
"22095","4","1"
"22095","6","15"
"22096","1","2"
"22097","4","1"
"22097","5","11"
"22098","1","12"
"22098","2","6"
"22099","3","1"
"22100","3","1"
"22101","6","10"
"22102","2","2"
"22102","4","1"
"22102","6","15"
"22103","2","2"
"22103","4","1"
"22103","6","15"
"22104","1","12"
"22104","2","6"
"22105","6","10"
"22106","1","2"
"22107","1","2"
"22108","4","1"
"22108","5","11"
"22109","4","1"
"22109","5","11"
"22110","3","1"
"22110","4","1"
"22111","3","1"
"22111","4","1"
"22112","1","12"
"22112","2","6"
"22113","3","1"
"22114","6","10"
"22115","2","2"
"22115","4","1"
"22115","6","15"
"22116","3","1"
"22116","4","1"
"22117","4","1"
"22117","5","11"
"22118","3","1"
"22119","3","1"
"22119","4","1"
"22120","6","10"
"22121","1","2"
"22122","4","1"
"22122","5","11"
"22123","1","12"
"22123","2","6"
"22124","1","2"
"22125","1","12"
"22125","2","6"
"22126","3","1"
"22127","2","2"
"22127","4","1"
"22127","6","15"
"22128","2","2"
"22128","4","1"
"22128","6","15"
"22129","6","10"
"22130","3","1"
"22130","4","1"
"22131","1","2"
"22132","4","1"
"22132","5","11"
"22133","1","12"
"22133","2","6"
"22134","6","10"
"22135","3","1"
"22136","2","2"
"22136","4","1"
"22136","6","15"
"22137","3","1"
"22137","4","1"
"22138","3","1"
"22139","6","10"
"22140","3","1"
"22140","4","1"
"22141","2","2"
"22141","4","1"
"22141","6","15"
"22142","1","2"
"22143","4","1"
"22143","5","11"
"22144","4","1"
"22144","5","11"
"22145","1","12"
"22145","2","6"
"22146","3","1"
"22147","1","12"
"22147","2","6"
"22148","6","10"
"22149","2","2"
"22149","4","1"
"22149","6","15"
"22150","3","1"
"22150","4","1"
"22151","4","1"
"22151","5","11"
"22152","1","2"
"22153","1","12"
"22153","2","6"
"22154","1","2"
"22155","2","2"
"22155","4","1"
"22155","6","15"
"22156","6","10"
"22157","3","1"
"22158","3","1"
"22158","4","1"
"22159","3","1"
"22159","4","1"
"22160","3","1"
"22161","6","10"
"22162","1","2"
"22163","4","1"
"22163","5","11"
"22164","1","2"
"22165","1","12"
"22165","2","6"
"22166","4","1"
"22166","5","11"
"22167","2","2"
"22167","4","1"
"22167","6","15"
"22168","1","12"
"22168","2","6"
"22169","3","1"
"22170","2","2"
"22170","4","1"
"22170","6","15"
"22171","6","10"
"22172","3","1"
"22172","4","1"
"22173","4","1"
"22173","5","11"
"22174","1","2"
"22175","3","1"
"22176","1","12"
"22176","2","6"
"22177","2","2"
"22177","4","1"
"22177","6","15"
"22178","3","1"
"22178","4","1"
"22179","6","10"
"22180","3","1"
"22181","1","12"
"22181","2","6"
"22182","6","10"
"22183","1","2"
"22184","2","2"
"22184","4","1"
"22184","6","15"
"22185","3","1"
"22185","4","1"
"22186","4","1"
"22186","5","11"
"22187","1","2"
"22188","3","1"
"22189","2","2"
"22189","4","1"
"22189","6","15"
"22190","1","12"
"22190","2","6"
"22191","6","10"
"22192","3","1"
"22192","4","1"
"22193","4","1"
"22193","5","11"
"22194","1","2"
"22195","4","1"
"22195","5","11"
"22196","4","1"
"22196","5","11"
"22197","3","1"
"22198","1","12"
"22198","2","6"
"22199","3","1"
"22199","4","1"
"22200","2","2"
"22200","4","1"
"22200","6","15"
"22201","1","2"
"22202","4","1"
"22202","5","11"
"22203","6","10"
"22204","1","12"
"22204","2","6"
"22205","3","1"
"22206","6","10"
"22207","2","2"
"22207","4","1"
"22207","6","15"
"22208","3","1"
"22208","4","1"
"22209","1","2"
"22210","4","1"
"22210","5","11"
"22211","3","1"
"22212","1","12"
"22212","2","6"
"22213","2","2"
"22213","4","1"
"22213","6","15"
"22214","6","10"
"22215","4","1"
"22215","5","11"
"22216","3","1"
"22216","4","1"
"22217","6","10"
"22218","1","2"
"22219","3","1"
"22220","1","12"
"22220","2","6"
"22221","2","2"
"22221","4","1"
"22221","6","15"
"22222","3","1"
"22222","4","1"
"22223","1","12"
"22223","2","6"
"22224","3","1"
"22225","3","1"
"22225","4","1"
"22226","4","1"
"22226","5","11"
"22227","1","2"
"22228","1","12"
"22228","2","6"
"22229","4","1"
"22229","5","11"
"22230","6","10"
"22231","1","2"
"22232","2","2"
"22232","4","1"
"22232","6","15"
"22233","3","1"
"22234","6","10"
"22235","1","2"
"22236","3","1"
"22236","4","1"
"22237","4","1"
"22237","5","11"
"22238","1","12"
"22238","2","6"
"22239","2","2"
"22239","4","1"
"22239","6","15"
"22240","3","1"
"22241","2","2"
"22241","4","1"
"22241","6","15"
"22242","3","1"
"22242","4","1"
"22243","6","10"
"22244","6","10"
"22245","4","1"
"22245","5","11"
"22246","3","1"
"22247","1","12"
"22247","2","6"
"22248","3","1"
"22248","4","1"
"22249","2","2"
"22249","4","1"
"22249","6","15"
"22250","1","2"
"22251","1","2"
"22252","3","1"
"22253","4","1"
"22253","5","11"
"22254","1","12"
"22254","2","6"
"22255","3","1"
"22255","4","1"
"22256","2","2"
"22256","4","1"
"22256","6","15"
"22257","6","10"
"22258","4","1"
"22258","5","11"
"22259","1","2"
"22260","3","1"
"22261","2","2"
"22261","4","1"
"22261","6","15"
"22262","1","12"
"22262","2","6"
"22263","2","2"
"22263","4","1"
"22263","6","15"
"22264","6","10"
"22265","3","1"
"22266","1","2"
"22267","6","10"
"22268","4","1"
"22268","5","11"
"22269","3","1"
"22269","4","1"
"22270","2","2"
"22270","4","1"
"22270","6","15"
"22271","1","12"
"22271","2","6"
"22272","1","2"
"22273","4","1"
"22273","5","11"
"22274","1","12"
"22274","2","6"
"22275","3","1"
"22276","6","10"
"22277","3","1"
"22277","4","1"
"22278","1","2"
"22279","4","1"
"22279","5","11"
"22280","3","1"
"22281","3","1"
"22281","4","1"
"22282","1","12"
"22282","2","6"
"22283","2","2"
"22283","4","1"
"22283","6","15"
"22284","1","2"
"22285","1","12"
"22285","2","6"
"22286","3","1"
"22287","3","1"
"22287","4","1"
"22288","2","2"
"22288","4","1"
"22288","6","15"
"22289","6","10"
"22290","4","1"
"22290","5","11"
"22291","3","1"
"22291","4","1"
"22292","1","2"
"22293","4","1"
"22293","5","11"
"22294","1","12"
"22294","2","6"
"22295","3","1"
"22296","2","2"
"22296","4","1"
"22296","6","15"
"22297","6","10"
"22298","3","1"
"22298","4","1"
"22299","6","10"
"22300","1","2"
"22301","1","12"
"22301","2","6"
"22302","4","1"
"22302","5","11"
"22303","3","1"
"22304","6","10"
"22305","3","1"
"22305","4","1"
"22306","4","1"
"22306","5","11"
"22307","1","2"
"22308","2","2"
"22308","4","1"
"22308","6","15"
"22309","3","1"
"22310","1","12"
"22310","2","6"
"22311","2","2"
"22311","4","1"
"22311","6","15"
"22312","3","1"
"22312","4","1"
"22313","6","10"
"22314","1","2"
"22315","4","1"
"22315","5","11"
"22316","1","12"
"22316","2","6"
"22317","2","2"
"22317","4","1"
"22317","6","15"
"22318","3","1"
"22319","6","10"
"22320","1","2"
"22321","3","1"
"22321","4","1"
"22322","4","1"
"22322","5","11"
"22323","1","12"
"22323","2","6"
"22324","3","1"
"22325","6","10"
"22326","3","1"
"22326","4","1"
"22327","1","2"
"22328","4","1"
"22328","5","11"
"22329","2","2"
"22329","4","1"
"22329","6","15"
"22330","3","1"
"22331","1","12"
"22331","2","6"
"22332","6","10"
"22333","2","2"
"22333","4","1"
"22333","6","15"
"22334","3","1"
"22334","4","1"
"22335","1","2"
"22336","4","1"
"22336","5","11"
"22337","1","12"
"22337","2","6"
"22338","3","1"
"22338","4","1"
"22339","3","1"
"22340","2","2"
"22340","4","1"
"22340","6","15"
"22341","6","10"
"22342","1","12"
"22342","2","6"
"22343","3","1"
"22344","2","2"
"22344","4","1"
"22344","6","15"
"22345","4","1"
"22345","5","11"
"22346","4","1"
"22346","5","11"
"22347","6","10"
"22348","3","1"
"22348","4","1"
"22349","1","2"
"22350","4","1"
"22350","5","11"
"22351","1","2"
"22352","3","1"
"22353","1","12"
"22353","2","6"
"22354","6","10"
"22355","3","1"
"22355","4","1"
"22356","1","2"
"22357","2","2"
"22357","4","1"
"22357","6","15"
"22358","4","1"
"22358","5","11"
"22359","1","12"
"22359","2","6"
"22360","2","2"
"22360","4","1"
"22360","6","15"
"22361","1","12"
"22361","2","6"
"22362","4","1"
"22362","5","11"
"22363","3","1"
"22364","1","2"
"22365","3","1"
"22365","4","1"
"22366","6","10"
"22367","2","2"
"22367","4","1"
"22367","6","15"
"22368","3","1"
"22368","4","1"
"22369","2","2"
"22369","4","1"
"22369","6","15"
"22370","1","2"
"22371","4","1"
"22371","5","11"
"22372","1","12"
"22372","2","6"
"22373","3","1"
"22374","6","10"
"22375","1","2"
"22376","3","1"
"22376","4","1"
"22377","4","1"
"22377","5","11"
"22378","6","10"
"22379","1","12"
"22379","2","6"
"22380","3","1"
"22381","2","2"
"22381","4","1"
"22381","6","15"
"22382","6","10"
"22383","3","1"
"22383","4","1"
"22384","4","1"
"22384","5","11"
"22385","1","2"
"22386","1","12"
"22386","2","6"
"22387","3","1"
"22388","2","2"
"22388","4","1"
"22388","6","15"
"22389","3","1"
"22390","1","2"
"22391","3","1"
"22392","6","10"
"22393","6","10"
"22394","1","12"
"22394","2","6"
"22395","3","1"
"22395","4","1"
"22396","2","2"
"22396","4","1"
"22396","6","15"
"22397","3","1"
"22397","4","1"
"22398","1","2"
"22399","4","1"
"22399","5","11"
"22400","1","12"
"22400","2","6"
"22401","3","1"
"22401","4","1"
"22402","4","1"
"22402","5","11"
"22403","3","1"
"22404","2","2"
"22404","4","1"
"22404","6","15"
"22405","6","10"
"22406","1","2"
"22407","1","12"
"22407","2","6"
"22408","3","1"
"22409","6","10"
"22410","3","1"
"22410","4","1"
"22411","1","2"
"22412","4","1"
"22412","5","11"
"22413","4","1"
"22413","5","11"
"22414","2","2"
"22414","4","1"
"22414","6","15"
"22415","2","2"
"22415","4","1"
"22415","6","15"
"22416","1","12"
"22416","2","6"
"22417","6","10"
"22418","3","1"
"22418","4","1"
"22419","1","2"
"22420","1","12"
"22420","2","6"
"22421","3","1"
"22422","3","1"
"22423","3","1"
"22423","4","1"
"22424","4","1"
"22424","5","11"
"22425","2","2"
"22425","4","1"
"22425","6","15"
"22426","4","1"
"22426","5","11"
"22427","6","10"
"22428","1","2"
"22429","1","12"
"22429","2","6"
"22430","2","2"
"22430","4","1"
"22430","6","15"
"22431","6","10"
"22432","3","1"
"22433","3","1"
"22433","4","1"
"22434","1","2"
"22435","4","1"
"22435","5","11"
"22436","1","12"
"22436","2","6"
"22437","3","1"
"22438","2","2"
"22438","4","1"
"22438","6","15"
"22439","3","1"
"22439","4","1"
"22440","6","10"
"22441","1","2"
"22442","2","2"
"22442","4","1"
"22442","6","15"
"22443","6","10"
"22444","1","2"
"22445","3","1"
"22446","4","1"
"22446","5","11"
"22447","3","1"
"22447","4","1"
"22448","4","1"
"22448","5","11"
"22449","1","12"
"22449","2","6"
"22450","1","12"
"22450","2","6"
"22451","2","2"
"22451","4","1"
"22451","6","15"
"22452","3","1"
"22453","3","1"
"22453","4","1"
"22454","6","10"
"22455","1","2"
"22456","4","1"
"22456","5","11"
"22457","3","1"
"22457","4","1"
"22458","3","1"
"22459","1","12"
"22459","2","6"
"22460","1","2"
"22461","4","1"
"22461","5","11"
"22462","2","2"
"22462","4","1"
"22462","6","15"
"22463","2","2"
"22463","4","1"
"22463","6","15"
"22464","3","1"
"22464","4","1"
"22465","3","1"
"22466","1","12"
"22466","2","6"
"22467","6","10"
"22468","1","2"
"22469","4","1"
"22469","5","11"
"22470","3","1"
"22471","2","2"
"22471","4","1"
"22471","6","15"
"22472","6","10"
"22473","1","12"
"22473","2","6"
"22474","3","1"
"22474","4","1"
"22475","6","10"
"22476","1","12"
"22476","2","6"
"22477","1","2"
"22478","3","1"
"22479","4","1"
"22479","5","11"
"22480","3","1"
"22480","4","1"
"22481","6","10"
"22482","2","2"
"22482","4","1"
"22482","6","15"
"22483","4","1"
"22483","5","11"
"22484","1","2"
"22485","1","12"
"22485","2","6"
"22486","3","1"
"22487","3","1"
"22487","4","1"
"22488","2","2"
"22488","4","1"
"22488","6","15"
"22489","4","1"
"22489","5","11"
"22490","6","10"
"22491","3","1"
"22492","3","1"
"22492","4","1"
"22493","6","10"
"22494","1","2"
"22495","1","12"
"22495","2","6"
"22496","1","2"
"22497","4","1"
"22497","5","11"
"22498","3","1"
"22499","1","12"
"22499","2","6"
"22500","2","2"
"22500","4","1"
"22500","6","15"
"22501","2","2"
"22501","4","1"
"22501","6","15"
"22502","6","10"
"22503","3","1"
"22503","4","1"
"22504","4","1"
"22504","5","11"
"22505","1","2"
"22506","4","1"
"22506","5","11"
"22507","1","12"
"22507","2","6"
"22508","2","2"
"22508","4","1"
"22508","6","15"
"22509","3","1"
"22509","4","1"
"22510","6","10"
"22511","3","1"
"22512","4","1"
"22512","5","11"
"22513","1","12"
"22513","2","6"
"22514","1","2"
"22515","3","1"
"22516","2","2"
"22516","4","1"
"22516","6","15"
"22517","3","1"
"22517","4","1"
"22518","6","10"
"22519","4","1"
"22519","5","11"
"22520","1","2"
"22521","1","12"
"22521","2","6"
"22522","3","1"
"22523","2","2"
"22523","4","1"
"22523","6","15"
"22524","6","10"
"22525","3","1"
"22525","4","1"
"22526","3","1"
"22527","4","1"
"22527","5","11"
"22528","1","12"
"22528","2","6"
"22529","6","10"
"22530","1","2"
"22531","3","1"
"22531","4","1"
"22532","4","1"
"22532","5","11"
"22533","2","2"
"22533","4","1"
"22533","6","15"
"22534","1","2"
"22535","1","12"
"22535","2","6"
"22536","3","1"
"22537","6","10"
"22538","2","2"
"22538","4","1"
"22538","6","15"
"22539","3","1"
"22539","4","1"
"22540","1","2"
"22541","4","1"
"22541","5","11"
"22542","1","12"
"22542","2","6"
"22543","3","1"
"22544","6","10"
"22545","1","2"
"22546","3","1"
"22547","1","12"
"22547","2","6"
"22548","2","2"
"22548","4","1"
"22548","6","15"
"22549","6","10"
"22550","3","1"
"22550","4","1"
"22551","4","1"
"22551","5","11"
"22552","1","2"
"22553","4","1"
"22553","5","11"
"22554","3","1"
"22554","4","1"
"22555","2","2"
"22555","4","1"
"22555","6","15"
"22556","1","12"
"22556","2","6"
"22557","3","1"
"22557","4","1"
"22558","3","1"
"22559","2","2"
"22559","4","1"
"22559","6","15"
"22560","3","1"
"22561","3","1"
"22561","4","1"
"22562","4","1"
"22562","5","11"
"22563","1","12"
"22563","2","6"
"22564","6","10"
"22565","2","2"
"22565","4","1"
"22565","6","15"
"22566","1","2"
"22567","1","12"
"22567","2","6"
"22568","4","1"
"22568","5","11"
"22569","3","1"
"22570","6","10"
"22571","6","10"
"22572","1","2"
"22573","3","1"
"22573","4","1"
"22574","2","2"
"22574","4","1"
"22574","6","15"
"22575","1","2"
"22576","4","1"
"22576","5","11"
"22577","1","12"
"22577","2","6"
"22578","3","1"
"22578","4","1"
"22579","2","2"
"22579","4","1"
"22579","6","15"
"22580","3","1"
"22581","1","12"
"22581","2","6"
"22582","3","1"
"22583","1","2"
"22584","2","2"
"22584","4","1"
"22584","6","15"
"22585","3","1"
"22585","4","1"
"22586","6","10"
"22587","4","1"
"22587","5","11"
"22588","1","2"
"22589","4","1"
"22589","5","11"
"22590","1","12"
"22590","2","6"
"22591","3","1"
"22592","6","10"
"22593","2","2"
"22593","4","1"
"22593","6","15"
"22594","3","1"
"22594","4","1"
"22595","6","10"
"22596","1","2"
"22597","4","1"
"22597","5","11"
"22598","3","1"
"22599","1","12"
"22599","2","6"
"22600","2","2"
"22600","4","1"
"22600","6","15"
"22601","6","10"
"22602","1","2"
"22603","4","1"
"22603","5","11"
"22604","1","12"
"22604","2","6"
"22605","3","1"
"22606","2","2"
"22606","4","1"
"22606","6","15"
"22607","3","1"
"22607","4","1"
"22608","6","10"
"22609","3","1"
"22609","4","1"
"22610","1","2"
"22611","4","1"
"22611","5","11"
"22612","2","2"
"22612","4","1"
"22612","6","15"
"22613","3","1"
"22614","1","12"
"22614","2","6"
"22615","3","1"
"22615","4","1"
"22616","4","1"
"22616","5","11"
"22617","1","2"
"22618","6","10"
"22619","3","1"
"22620","1","12"
"22620","2","6"
"22621","6","10"
"22622","3","1"
"22622","4","1"
"22623","4","1"
"22623","5","11"
"22624","2","2"
"22624","4","1"
"22624","6","15"
"22625","1","2"
"22626","2","2"
"22626","4","1"
"22626","6","15"
"22627","1","12"
"22627","2","6"
"22628","3","1"
"22629","3","1"
"22629","4","1"
"22630","4","1"
"22630","5","11"
"22631","6","10"
"22632","1","12"
"22632","2","6"
"22633","6","10"
"22634","4","1"
"22634","5","11"
"22635","4","1"
"22635","5","11"
"22636","1","2"
"22637","3","1"
"22638","1","2"
"22639","1","12"
"22639","2","6"
"22640","2","2"
"22640","4","1"
"22640","6","15"
"22641","2","2"
"22641","4","1"
"22641","6","15"
"22642","3","1"
"22642","4","1"
"22643","3","1"
"22644","6","10"
"22645","3","1"
"22645","4","1"
"22646","1","2"
"22647","4","1"
"22647","5","11"
"22648","1","12"
"22648","2","6"
"22649","3","1"
"22650","2","2"
"22650","4","1"
"22650","6","15"
"22651","3","1"
"22651","4","1"
"22652","6","10"
"22653","4","1"
"22653","5","11"
"22654","6","10"
"22655","4","1"
"22655","5","11"
"22656","1","12"
"22656","2","6"
"22657","3","1"
"22657","4","1"
"22658","1","2"
"22659","1","2"
"22660","1","12"
"22660","2","6"
"22661","2","2"
"22661","4","1"
"22661","6","15"
"22662","3","1"
"22663","6","10"
"22664","2","2"
"22664","4","1"
"22664","6","15"
"22665","3","1"
"22665","4","1"
"22666","3","1"
"22667","1","2"
"22668","4","1"
"22668","5","11"
"22669","1","12"
"22669","2","6"
"22670","3","1"
"22671","3","1"
"22671","4","1"
"22672","2","2"
"22672","4","1"
"22672","6","15"
"22673","1","2"
"22674","6","10"
"22675","4","1"
"22675","5","11"
"22676","1","12"
"22676","2","6"
"22677","3","1"
"22678","6","10"
"22679","2","2"
"22679","4","1"
"22679","6","15"
"22680","3","1"
"22680","4","1"
"22681","1","2"
"22682","4","1"
"22682","5","11"
"22683","1","12"
"22683","2","6"
"22684","3","1"
"22685","3","1"
"22685","4","1"
"22686","2","2"
"22686","4","1"
"22686","6","15"
"22687","3","1"
"22687","4","1"
"22688","6","10"
"22689","3","1"
"22690","1","12"
"22690","2","6"
"22691","4","1"
"22691","5","11"
"22692","6","10"
"22693","1","2"
"22694","4","1"
"22694","5","11"
"22695","1","12"
"22695","2","6"
"22696","3","1"
"22697","6","10"
"22698","2","2"
"22698","4","1"
"22698","6","15"
"22699","3","1"
"22699","4","1"
"22700","4","1"
"22700","5","11"
"22701","2","2"
"22701","4","1"
"22701","6","15"
"22702","1","2"
"22703","1","2"
"22704","1","12"
"22704","2","6"
"22705","3","1"
"22705","4","1"
"22706","1","2"
"22707","3","1"
"22708","2","2"
"22708","4","1"
"22708","6","15"
"22709","4","1"
"22709","5","11"
"22710","6","10"
"22711","1","12"
"22711","2","6"
"22712","6","10"
"22713","1","2"
"22714","1","12"
"22714","2","6"
"22715","3","1"
"22715","4","1"
"22716","4","1"
"22716","5","11"
"22717","3","1"
"22718","6","10"
"22719","2","2"
"22719","4","1"
"22719","6","15"
"22720","3","1"
"22720","4","1"
"22721","3","1"
"22722","2","2"
"22722","4","1"
"22722","6","15"
"22723","1","12"
"22723","2","6"
"22724","2","2"
"22724","4","1"
"22724","6","15"
"22725","3","1"
"22726","6","10"
"22727","3","1"
"22727","4","1"
"22728","1","2"
"22729","1","2"
"22730","4","1"
"22730","5","11"
"22731","3","1"
"22732","1","12"
"22732","2","6"
"22733","2","2"
"22733","4","1"
"22733","6","15"
"22734","6","10"
"22735","3","1"
"22735","4","1"
"22736","1","2"
"22737","4","1"
"22737","5","11"
"22738","4","1"
"22738","5","11"
"22739","3","1"
"22740","1","2"
"22741","6","10"
"22742","1","12"
"22742","2","6"
"22743","2","2"
"22743","4","1"
"22743","6","15"
"22744","3","1"
"22745","4","1"
"22745","5","11"
"22746","1","12"
"22746","2","6"
"22747","6","10"
"22748","3","1"
"22748","4","1"
"22749","1","2"
"22750","4","1"
"22750","5","11"
"22751","1","12"
"22751","2","6"
"22752","3","1"
"22753","3","1"
"22753","4","1"
"22754","2","2"
"22754","4","1"
"22754","6","15"
"22755","2","2"
"22755","4","1"
"22755","6","15"
"22756","4","1"
"22756","5","11"
"22757","6","10"
"22758","3","1"
"22758","4","1"
"22759","1","2"
"22760","6","10"
"22761","2","2"
"22761","4","1"
"22761","6","15"
"22762","1","12"
"22762","2","6"
"22763","1","2"
"22764","4","1"
